planes	0.0
because	0.0
of	0.0
the	0.0
propeller	0.0
S	0.0
Im	0.0
always	0.0
really	0.0
scared	0.0
of	0.0
it	0.0
I	0.0
like	0.0
the	0.0
inaudible	0.0
ones	0.0
Its	0.0
pretty	0.0
more	0.0
secured	0.0
I	0.0
think	0.0
in	0.0
my	0.0
head	0.0
S	0.0
So	0.0
Its	0.0
a	0.0
really	0.0
small	0.0
plane	0.0
the	0.0
whether	0.0
is	0.0
a	0.0
bit	0.0
storming	0.0
the	0.0
propellers	0.0
Everything	0.0
for	0.0
me	0.0
went	0.0
wrong	0.0
at	0.0
that	0.0
point	0.0
of	0.0
time	0.0
L	0.5
Uhhuh	0.0
S	0.5
So	0.0
Its	0.5
a	0.0
really	0.0
small	0.5
plane	0.0
the	0.5
whether	0.0
is	0.0
a	0.5
bit	0.0
storming	0.5
the	0.0
propellers	0.0
Everything	0.5
for	0.0
me	0.5
went	0.0
wrong	0.0
at	0.5
that	0.0
point	0.5
of	0.0
time	0.0
S	0.5
So	0.5
Its	0.0
a	0.5
really	0.0
small	0.5
plane	0.0
the	0.5
whether	0.0
is	0.5
a	0.0
bit	0.5
storming	0.0
the	0.5
propellers	0.0
Everything	0.5
for	0.0
me	0.5
went	0.0
wrong	0.5
at	0.0
that	0.5
point	0.0
of	0.5
time	0.0
S	0.0
Um	0.0
We	0.0
boarded	0.0
we	0.0
boarded	0.0
the	0.0
plane	0.0
uh	0.0
S	0.0
Seventy	0.0
of	0.0
us	0.0
somehow	0.0
Its	0.0
a	0.0
really	0.0
glen	0.0
place	0.0
really	0.0
small	0.0
L	0.0
agrees	0.0
S	0.0
Seventy	0.0
of	0.0
us	0.0
somehow	0.0
Its	0.0
a	0.0
really	0.0
glen	0.0
place	0.0
really	0.0
small	0.0
S	0.0
Seventy	0.0
of	0.0
us	0.0
somehow	0.0
Its	0.0
a	0.0
really	0.0
glen	0.0
place	0.0
really	0.0
small	0.0
S	0.0
We	0.0
boarded	0.0
the	0.0
plane	0.0
and	0.0
then	0.0
there	0.0
was	0.0
a	0.0
announcement	0.0
that	0.0
the	0.0
weather	0.0
is	0.0
too	0.0
bad	0.0
inaudible	0.0
S	0.0
Did	0.0
you	0.0
see	0.0
that	0.0
before	0.0
L	0.5
agrees	0.0
S	0.5
Did	0.0
you	0.5
see	0.0
that	0.5
before	0.0
L	0.0
agrees	0.0
S	0.0
The	0.0
weather	0.0
is	0.0
bad	0.0
and	0.0
then	0.0
there	0.0
is	0.0
a	0.0
delay	0.0
L	0.0
Yeah	0.0
S	0.0
And	0.0
didnt	0.0
know	0.0
when	0.0
they	0.0
will	0.0
be	0.0
clear	0.0
to	0.0
fly	0.0
L	0.0
Uhhuh	0.0
S	0.0
And	0.0
didnt	0.0
know	0.0
when	0.0
they	0.0
will	0.0
be	0.0
clear	0.0
to	0.0
fly	0.0
L	0.0
Uhhuh	0.0
S	0.0
It	0.0
turns	0.0
that	0.0
we	0.0
waited	0.0
for	0.0
one	0.0
hour	0.0
in	0.0
the	0.0
plane	0.0
sitting	0.0
at	0.0
the	0.0
tarmac	0.0
S	0.0
The	0.0
plane	0.0
didnt	0.0
start	0.0
because	0.0
of	0.0
the	0.0
bad	0.0
weather	0.0
And	0.0
in	0.0
my	0.0
head	0.0
Im	0.0
like	0.0
this	0.0
is	0.0
the	0.0
worse	0.0
experience	0.0
already	0.0
inaudible	0.0
L	0.5
Yeah	0.0
S	0.5
The	0.0
plane	0.0
didnt	0.5
start	0.0
because	0.0
of	0.5
the	0.0
bad	0.0
weather	0.5
And	0.0
in	0.5
my	0.0
head	0.0
Im	0.5
like	0.0
this	0.0
is	0.5
the	0.0
worse	0.0
experience	0.5
already	0.0
inaudible	0.0
S	0.0
The	0.0
plane	0.0
didnt	0.0
start	0.0
because	0.0
of	0.0
the	0.0
bad	0.0
weather	0.0
And	0.0
in	0.0
my	0.0
head	0.0
Im	0.0
like	0.0
this	0.0
is	0.0
the	0.0
worse	0.0
experience	0.0
already	0.0
inaudible	0.0
S	0.5
I	0.5
was	0.5
sited	0.5
in	0.0
a	0.5
plane	0.5
for	0.5
one	0.5
hour	0.0
you	0.5
know	0.5
They	0.5
dont	0.0
even	0.5
switched	0.5
on	0.5
the	0.5
AC	0.0
or	0.5
something	0.5
we	0.5
were	0.5
just	0.0
waiting	0.5
Its	0.5
just	0.5
bad	0.0
S	0.5
The	0.5
plane	0.5
didnt	0.5
start	0.0
because	0.5
of	0.5
the	0.5
bad	0.5
weather	0.0
And	0.5
in	0.5
my	0.5
head	0.0
Im	0.5
like	0.5
this	0.5
is	0.5
the	0.0
worse	0.5
experience	0.5
already	0.5
inaudible	0.0
S	0.5
I	0.0
was	0.0
sited	0.0
in	0.0
a	0.5
plane	0.0
for	0.0
one	0.0
hour	0.0
you	0.0
know	0.5
They	0.0
dont	0.0
even	0.0
switched	0.0
on	0.5
the	0.0
AC	0.0
or	0.0
something	0.0
we	0.0
were	0.5
just	0.0
waiting	0.0
Its	0.0
just	0.0
bad	0.0
L	0.5
agrees	0.0
S	0.0
I	0.0
was	0.0
sited	0.0
in	0.0
a	0.5
plane	0.0
for	0.0
one	0.0
hour	0.0
you	0.0
know	0.0
They	0.0
dont	0.5
even	0.0
switched	0.0
on	0.0
the	0.0
AC	0.0
or	0.0
something	0.5
we	0.0
were	0.0
just	0.0
waiting	0.0
Its	0.0
just	0.0
bad	0.0
S	0.0
I	0.0
was	0.0
sited	0.0
in	0.0
a	0.0
plane	0.0
for	0.0
one	0.0
hour	0.0
you	0.0
know	0.0
They	0.0
dont	0.0
even	0.0
switched	0.0
on	0.0
the	0.0
AC	0.0
or	0.0
something	0.0
we	0.0
were	0.0
just	0.0
waiting	0.0
Its	0.0
just	0.0
bad	0.0
L	0.5
Yeah	0.0
S	0.5
I	0.0
was	0.5
sited	0.0
in	0.5
a	0.0
plane	0.0
for	0.5
one	0.0
hour	0.5
you	0.0
know	0.5
They	0.0
dont	0.0
even	0.5
switched	0.0
on	0.5
the	0.0
AC	0.5
or	0.0
something	0.0
we	0.5
were	0.0
just	0.5
waiting	0.0
Its	0.5
just	0.0
bad	0.0
S	0.0
I	0.0
was	0.0
sited	0.0
in	0.0
a	0.0
plane	0.0
for	0.0
one	0.0
hour	0.0
you	0.0
know	0.0
They	0.0
dont	0.0
even	0.0
switched	0.0
on	0.0
the	0.0
AC	0.0
or	0.0
something	0.0
we	0.0
were	0.0
just	0.0
waiting	0.0
Its	0.0
just	0.0
bad	0.0
S	0.0
Um	0.0
Then	0.0
after	0.0
one	0.0
hour	0.0
so	0.0
you	0.0
can	0.0
even	0.0
decide	0.0
I	0.0
dont	0.0
want	0.0
to	0.0
fly	0.0
anymore	0.0
and	0.0
go	0.0
out	0.0
because	0.0
they	0.0
wont	0.0
let	0.0
you	0.0
out	0.0
anymore	0.0
L	0.5
Yeah	0.5
S	0.0
Um	0.5
Then	0.0
after	0.5
one	0.5
hour	0.0
so	0.5
you	0.0
can	0.5
even	0.5
decide	0.0
I	0.5
dont	0.0
want	0.5
to	0.0
fly	0.5
anymore	0.5
and	0.0
go	0.5
out	0.0
because	0.5
they	0.5
wont	0.0
let	0.5
you	0.0
out	0.5
anymore	0.0
S	0.5
Um	0.5
Then	0.5
after	0.5
one	0.5
hour	0.0
so	0.5
you	0.5
can	0.5
even	0.5
decide	0.0
I	0.5
dont	0.5
want	0.5
to	0.5
fly	0.5
anymore	0.0
and	0.5
go	0.5
out	0.5
because	0.5
they	0.0
wont	0.5
let	0.5
you	0.5
out	0.5
anymore	0.0
L	0.0
laugh	0.0
S	0.0
Um	0.0
Then	0.0
after	0.0
one	0.0
hour	0.0
so	0.0
you	0.0
can	0.0
even	0.0
decide	0.0
I	0.0
dont	0.0
want	0.0
to	0.0
fly	0.0
anymore	0.0
and	0.0
go	0.0
out	0.0
because	0.0
they	0.0
wont	0.0
let	0.0
you	0.0
out	0.0
anymore	0.0
S	0.5
Um	0.0
Then	0.5
after	0.0
one	0.5
hour	0.0
so	0.5
you	0.0
can	0.5
even	0.0
decide	0.5
I	0.0
dont	0.5
want	0.0
to	0.5
fly	0.0
anymore	0.5
and	0.0
go	0.5
out	0.0
because	0.5
they	0.0
wont	0.5
let	0.0
you	0.5
out	0.0
anymore	0.0
S	0.5
So	0.5
somehow	0.5
I	0.5
We	0.5
sat	0.5
through	0.5
and	0.5
I	0.5
thought	0.5
okay	0.5
lets	0.5
see	0.5
how	0.5
it	0.0
goes	0.5
S	0.5
Um	0.5
Then	0.5
after	0.5
one	0.5
hour	0.5
so	0.5
you	0.5
can	0.5
even	0.5
decide	0.5
I	0.5
dont	0.0
want	0.5
to	0.5
fly	0.5
anymore	0.5
and	0.5
go	0.5
out	0.5
because	0.5
they	0.5
wont	0.5
let	0.5
you	0.5
out	0.5
anymore	0.0
S	0.0
So	0.0
somehow	0.0
I	0.0
We	0.0
sat	0.0
through	0.0
and	0.0
I	0.0
thought	0.0
okay	0.0
lets	0.0
see	0.0
how	0.0
it	0.0
goes	0.0
S	0.0
Uh	0.0
After	0.0
one	0.0
hour	0.0
as	0.0
said	0.0
they	0.0
announced	0.0
that	0.0
we	0.5
could	0.5
fly	0.5
now	0.5
S	0.5
Um	0.5
So	0.5
the	0.5
plane	0.5
somehow	0.5
went	0.5
to	0.5
the	0.5
runway	0.5
and	0.5
took	0.5
off	0.5
The	0.5
took	0.5
off	0.5
was	0.5
too	0.5
shaky	0.5
because	0.5
of	0.5
the	0.5
wind	0.5
S	0.5
As	0.5
soon	0.5
as	0.5
we	0.5
reached	0.5
a	0.5
bit	0.5
higher	0.5
they	0.5
never	0.5
switched	0.5
off	0.5
the	0.5
seat	0.5
belt	0.5
sign	0.5
so	0.5
you	0.5
would	0.5
always	0.5
had	0.5
to	0.5
keep	0.5
it	0.5
S	0.5
As	0.5
soon	0.5
as	0.5
we	0.5
reached	0.5
a	0.5
bit	0.5
higher	0.5
uh	0.5
S	0.5
It	0.5
started	0.5
tumbling	0.5
inaudible	0.5
I	0.5
was	0.5
at	0.5
the	0.5
window	0.5
I	0.5
could	0.5
see	0.5
that	0.5
there	0.5
was	0.5
lightning	0.5
at	0.5
our	0.5
site	0.5
there	0.5
was	0.5
flashes	0.5
S	0.5
Pretty	0.5
scary	0.5
that	0.5
experience	0.5
S	0.5
And	0.5
then	0.5
with	0.5
the	0.5
thumbing	0.5
and	0.5
with	0.5
the	0.5
turbulence	0.5
happening	0.5
suddenly	0.5
the	0.5
lights	0.5
went	0.5
off	0.5
the	0.5
airplane	0.5
L	0.5
Uh	0.5
S	0.5
And	0.5
then	0.5
with	0.5
the	0.5
thumbing	0.5
and	0.5
with	0.5
the	0.5
turbulence	0.5
happening	0.5
suddenly	0.5
the	0.5
lights	0.5
went	0.5
off	0.5
the	0.5
airplane	0.5
S	0.5
And	0.5
then	0.5
with	0.5
the	0.5
thumbing	0.5
and	0.5
with	0.5
the	0.5
turbulence	0.5
happening	0.5
suddenly	0.5
the	0.5
lights	0.5
went	0.5
off	0.5
the	0.5
airplane	0.5
S	0.5
Uh	0.5
All	0.5
the	0.5
emergency	0.5
lights	0.5
went	0.5
on	0.5
and	0.5
we	0.5
were	0.5
told	0.5
that	0.5
we	0.5
should	0.5
not	0.5
panic	0.5
that	0.5
it	0.5
happens	0.5
L	0.5
agrees	0.5
S	0.5
Uh	0.5
All	0.5
the	0.5
emergency	0.5
lights	0.5
went	0.5
on	0.5
and	0.5
we	0.5
were	0.5
told	0.5
that	0.5
we	0.5
should	0.5
not	0.5
panic	0.5
that	0.5
it	0.5
happens	0.5
S	0.5
Uh	0.5
All	0.5
the	0.5
emergency	0.5
lights	0.5
went	0.5
on	0.5
and	0.5
we	0.5
were	0.5
told	0.5
that	0.5
we	0.5
should	0.5
not	0.5
panic	0.5
that	0.5
it	0.5
happens	0.5
S	0.5
But	0.5
in	0.5
my	0.5
head	0.5
things	0.5
are	0.5
going	0.5
crazy	0.5
because	0.5
Im	0.5
thinking	0.5
Im	0.5
going	0.5
to	0.5
die	0.5
now	0.5
um	0.5
S	0.5
Its	0.5
really	0.5
scary	0.5
isnt	0.5
it	0.5
S	0.5
What	0.5
happened	0.5
eventually	0.5
was	0.5
that	0.5
uh	0.5
S	0.5
after	0.5
five	0.5
minutes	0.5
of	0.5
the	0.5
lights	0.5
off	0.5
and	0.5
people	0.5
talking	0.5
inaudible	0.5
and	0.5
telling	0.5
as	0.5
to	0.5
be	0.5
calm	0.5
and	0.5
everything	0.5
will	0.5
be	0.5
calm	0.5
L	0.5
agrees	0.5
S	0.5
after	0.5
five	0.5
minutes	0.5
of	0.5
the	0.5
lights	0.5
off	0.5
and	0.5
people	0.5
talking	0.5
inaudible	0.5
and	0.5
telling	0.5
as	0.5
to	0.5
be	0.5
calm	0.5
and	0.5
everything	0.5
will	0.5
be	0.5
calm	0.5
S	0.5
after	0.5
five	0.5
minutes	0.5
of	0.5
the	0.5
lights	0.5
off	0.5
and	0.5
people	0.5
talking	0.5
inaudible	0.5
and	0.5
telling	0.5
as	0.5
to	0.5
be	0.5
calm	0.5
and	0.5
everything	0.5
will	0.5
be	0.5
calm	0.5
S	0.5
The	0.5
oxygen	0.5
masks	0.5
drop	0.5
off	0.5
because	0.5
the	0.5
plane	0.5
actually	0.5
had	0.5
this	0.5
three	0.5
hundred	0.5
feet	0.5
fall	0.5
or	0.5
something	0.5
suddenly	0.5
L	0.5
Uhhuh	0.5
S	0.5
The	0.5
oxygen	0.5
masks	0.5
drop	0.5
off	0.5
because	0.5
the	0.5
plane	0.5
actually	0.5
had	0.5
this	0.5
three	0.5
hundred	0.5
feet	0.5
fall	0.5
or	0.5
something	0.5
suddenly	0.5
S	0.5
The	0.5
oxygen	0.5
masks	0.5
drop	0.5
off	0.5
because	0.5
the	0.5
plane	0.5
actually	0.5
had	0.5
this	0.5
three	0.5
hundred	0.5
feet	0.5
fall	0.5
or	0.5
something	0.5
suddenly	0.5
S	0.5
The	0.5
oxygen	0.5
masks	0.5
fall	0.5
down	0.5
and	0.5
panicking	0.5
inaudible	0.5
S	0.5
The	0.5
oxygen	0.5
masks	0.5
drop	0.5
off	0.5
because	0.5
the	0.5
plane	0.5
actually	0.5
had	0.5
this	0.5
three	0.5
hundred	0.5
feet	0.5
fall	0.5
or	0.5
something	0.5
suddenly	0.5
S	0.5
The	0.5
oxygen	0.5
masks	0.5
fall	0.5
down	0.5
and	0.5
panicking	0.5
inaudible	0.5
S	0.5
Because	0.5
the	0.5
first	0.5
thing	0.5
that	0.5
happened	0.5
to	0.5
me	0.5
you	0.5
think	0.5
you	0.5
are	0.5
prepared	0.5
for	0.5
that	0.5
but	0.5
when	0.5
it	0.5
actually	0.5
happen	0.5
you	0.5
are	0.5
really	0.5
scared	0.5
S	0.5
So	0.5
Im	0.5
not	0.5
able	0.5
to	0.5
put	0.5
the	0.5
mask	0.5
on	0.5
my	0.5
face	0.5
and	0.5
I	0.5
cant	0.5
breath	0.5
because	0.5
the	0.5
plane	0.5
kind	0.5
of	0.5
had	0.5
a	0.5
deep	0.5
S	0.5
And	0.5
Its	0.5
getting	0.5
really	0.5
troubling	0.5
for	0.5
me	0.5
so	0.5
the	0.5
guy	0.5
sitting	0.5
next	0.5
to	0.5
me	0.5
actually	0.5
helped	0.5
me	0.5
to	0.5
put	0.5
on	0.5
the	0.5
mask	0.5
so	0.5
I	0.5
could	0.5
breath	0.5
un	0.5
L	0.5
Yeah	0.5
S	0.5
And	0.5
Its	0.5
getting	0.5
really	0.5
troubling	0.5
for	0.5
me	0.5
so	0.5
the	0.5
guy	0.5
sitting	0.5
next	0.5
to	0.5
me	0.5
actually	0.5
helped	0.5
me	0.5
to	0.5
put	0.5
on	0.5
the	0.5
mask	0.5
so	0.5
I	0.5
could	0.5
breath	0.5
un	0.5
S	0.5
And	0.5
Its	0.5
getting	0.5
really	0.5
troubling	0.5
for	0.5
me	0.5
so	0.5
the	0.5
guy	0.5
sitting	0.5
next	0.5
to	0.5
me	0.5
actually	0.5
helped	0.5
me	0.5
to	0.5
put	0.5
on	0.5
the	0.5
mask	0.5
so	0.5
I	0.5
could	0.5
breath	0.5
un	0.5
L	0.5
agrees	0.5
S	0.5
And	0.5
Its	0.5
getting	0.5
really	0.5
troubling	0.5
for	0.5
me	0.5
so	0.5
the	0.5
guy	0.5
sitting	0.5
next	0.5
to	0.5
me	0.5
actually	0.5
helped	0.5
me	0.5
to	0.5
put	0.5
on	0.5
the	0.5
mask	0.5
so	0.5
I	0.5
could	0.5
breath	0.5
un	0.5
S	0.5
And	0.5
Its	0.5
getting	0.5
really	0.5
troubling	0.5
for	0.5
me	0.5
so	0.5
the	0.5
guy	0.5
sitting	0.5
next	0.5
to	0.5
me	0.5
actually	0.5
helped	0.5
me	0.5
to	0.5
put	0.5
on	0.5
the	0.5
mask	0.5
so	0.5
I	0.5
could	0.5
breath	0.5
un	0.5
S	0.5
But	0.5
then	0.5
again	0.5
after	0.5
the	0.5
mask	0.5
was	0.5
on	0.5
the	0.5
lights	0.5
was	0.5
still	0.5
off	0.5
and	0.5
S	0.5
The	0.5
the	0.5
flashes	0.5
outside	0.5
the	0.5
lightning	0.5
outside	0.5
you	0.5
see	0.5
this	0.5
flashes	0.5
of	0.5
lightning	0.5
coming	0.5
in	0.5
S	0.5
With	0.5
all	0.5
of	0.5
us	0.5
with	0.5
the	0.5
mask	0.5
and	0.5
this	0.5
propeller	0.5
plane	0.5
doing	0.5
inaudible	0.5
S	0.5
This	0.5
was	0.5
so	0.5
scary	0.5
I	0.5
mean	0.5
this	0.5
was	0.5
a	0.5
scariest	0.5
experience	0.5
After	0.5
like	0.5
twenty	0.5
minutes	0.5
of	0.5
this	0.5
happening	0.5
and	0.5
with	0.5
the	0.5
masks	0.5
on	0.5
suddenly	0.5
if	0.5
became	0.5
smother	0.5
S	0.5
With	0.5
all	0.5
